stop_name,stop_lat,stop_lon,Routes Passing,Trips Passing,Degree,Betweenness,Score,Nearby Stops
Kathuria Public School (Sai Darbar Mandir),28.530901,77.146305,25,25,0.0012619888944977284,0.0018401009159199923,0.00031090289074560683,"Kathuria Public School/Vasant Kunj D-7 (25 m), Masood Pur Dairy (206 m), Nelson Mandela Marg T point (309 m), Masood Pur Dairy (344 m), Nelson Mandela Marg T point (337 m)"
ISIC Hospital,28.533934,77.142545,49,49,0.0027763755678950025,0.004848259652433831,0.0004855183378022275,"ISIC Hospital (14 m), Vasant Kunj Sec-C-8 (390 m), Vasant Kunj Sec-C80 (396 m), C 9 Vasant Kunj (417 m), C-9 Vasant Kunj (419 m)"
C-9 Vasant Kunj,28.5376982255976,77.142903603688,2,2,0.0002523977788995457,0.0,6.765422113449941e-05,"C 9 Vasant Kunj (6 m), C-9 Vasant Kunj (18 m), Vasant Kunj Sec-C-8 (291 m), Vasant Kunj Sec-C80 (292 m), Vasant Kunj Sec-C8 (307 m)"
Nehru Place Terminal,28.548578,77.255659,87,87,0.002523977788995457,0.006397213649066776,0.00045564864163464056,"Nehru Place Terminal (42 m), Nehru Place Terminal (80 m), Nehru Place Terminal (147 m), Nehru Place (212 m), Nehru Place Terminal (213 m)"
Nehru Place,28.547317,77.254033,66,66,0.0035335689045936395,0.002323514072762431,0.000640828281699949,"Nehru Place Terminal (6 m), Nehru Place Terminal (135 m), Paras Cinema (144 m), Paras Cinema (153 m), Nehru Place Terminal (171 m)"
Pragati Vihar,28.5879,77.2293,24,24,0.000757193336698637,2.124868057392264e-05,0.00011342973267237884,"Pragati Vihar (69 m), Central School Lodhi Road (341 m), Central School Lodhi Colony (362 m), J L Nehru Stadium (428 m), J L Nehru Stadium (455 m)"
Dayal Singh College,28.592467,77.228717,49,49,0.0027763755678950025,0.0015726171096836592,0.0004251653303958886,"Dayal Singh College (41 m), JLN Stadium (Sunehripulla Depot) (365 m), JLN Stadium / Sunehri Pulla Depot (396 m), Bharti Nagar (467 m), Lodhi Estate / Air Force School (427 m)"
Bharti Nagar,28.5978,77.228467,47,47,0.0005047955577990914,7.606099855259502e-05,0.00010380156902061911,"Bharti Nagar (126 m), Sujan Singh Park (157 m), Sujan Singh Park (159 m), Sujan Singh Park (337 m), Sujan Singh Park (369 m)"
Sujan Singh Park,28.599217,77.2284,55,55,0.0017667844522968198,0.00025062556917109814,0.00025052791909121867,"Sujan Singh Park (16 m), Bharti Nagar (157 m), Sujan Singh Park (184 m), Sujan Singh Park (224 m), Bharti Nagar (283 m)"
ITO,28.628217,77.24505,187,187,0.005300353356890459,0.005281903528909894,0.0006378203585609313,"ITO (10 m), ITO AGCR (28 m), ITO (66 m), ITO (66 m), Govt Press (121 m)"
Hargovind Enclave,28.645666,77.300468,26,26,0.0027763755678950025,0.0023120131060413627,0.000363822986128205,"Hargovind Enclave (0 m), Hargovind Enclave (21 m), Hargovind Enclave (54 m), Hargovind Enclave (63 m), Gagan Vihar (252 m)"
Amar Jyoti Hospital,28.649055,77.300956,9,9,0.001514386673397274,0.0022680020034522635,0.000202884620064532,"Amar Jyoti Hospital (15 m), AGCR Enclave (205 m), AGCR Enclave (218 m), Amar Joyti Hospital (250 m), DDA Flats Kakarduma (332 m)"
DDA Flats Karkardooma,28.6522,77.3017,2,2,0.0010095911155981827,0.0001834901714184919,0.0001858910707310241,"Karkardooma DDA Flats (2 m), DDA Flats Kakarduma (24 m), Karkardooma DDA Flats (25 m), Sharda Enclave (175 m), Sharda Enclave (199 m)"
D Block Surajmal Vihar,28.66013,77.30766,10,10,0.0020191822311963654,0.003139769333403949,0.0005036757100581768,"D Block Surajmal Vihar (61 m), Anand Vihar (348 m), Ram Vihar (382 m), Ram Vihar (402 m), Ram Vihar (403 m)"
Yamuna Sports Complex,28.659983,77.311733,20,20,0.001514386673397274,0.0002774989623222837,0.00019828672181805302,"Ram Mandir Paschim Vihar (94 m), Yamuna Sports Complex (91 m), Anand Vihar (207 m), Ram Vihar (278 m), Ram Vihar (286 m)"
Yojana Vihar,28.659783,77.3151,12,12,0.0010095911155981827,5.36919454317264e-05,0.0001468508490319835,"Yojana Vihar (6 m), Yojana Vihar (29 m), Yamuna Sports Complex (243 m), Ram Mandir Paschim Vihar (323 m), Mausam Vihar (325 m)"
Shreshtha Vihar,28.659613,77.318421,6,6,0.000757193336698637,8.28620904847174e-05,0.00016142120954875554,"Ram Prastha Xing (24 m), Mausam Vihar (25 m), Shreshtha Vihar (34 m), Ram Prastha Crossing (170 m), Ram Prastha Crossing (178 m)"
Tahir Pur,28.684598,77.315757,46,46,0.002523977788995457,0.004955879952967027,0.0004785979444788424,"Tahir Pur (98 m), A Block Dilshad Garden Bloomfield Public School (321 m), Police P D Gdn (307 m), GTB Enclave (323 m), GTB Enclave (331 m)"
GTB Enclave,28.683064,77.31295,5,5,0.0010095911155981827,0.0016022803265586707,8.032696654797114e-05,"GTB Enclave (22 m), Govt School Dilshad Garden (202 m), GTB Hospital (235 m), Dilshad Garden School (256 m), A Block Dilshad Garden Bloomfield Public School (238 m)"
Asian Market,28.5166,77.2214,61,61,0.002271580010095911,0.00105298587922892,0.00027688056384826427,"Asian Market (67 m), University Of Pharmacy Khanpur (200 m), DIPSAR (211 m), Ambedkar Nagar Terminal / DIPSAR (223 m), DIPSAR (248 m)"
Saket J Block,28.51973,77.215675,22,22,0.0010095911155981827,0.0026643893781096812,0.00018025931378751745,"Saket JBlock (13 m), Saket JBlock (26 m), Saket J Block (32 m), Saket Crossing (211 m), Saket Xing (222 m)"
Saket M Block,28.528215,77.214988,17,17,0.0010095911155981827,7.431242371328999e-05,0.00019602977206846883,"Saket M-Block (17 m), Saket M Block (33 m), Saket M-Block (38 m), Hauz Rani (159 m), Hauj Rani (183 m)"
Panchsheel Club,28.544567,77.208833,28,28,0.002271580010095911,0.008282455659263232,0.0002799776781560447,"Panchsheel Club (165 m), Panchsheel Enclave (178 m), Hauz Khas Terminal (182 m), Bhavishya Nidhi Enclave (209 m), Bhavishya Nidhi Enclave (276 m)"
Khel Gaon,28.55005,77.210417,30,30,0.002523977788995457,0.015140170785949446,0.00041562008066685347,"Khel Gaon / Siri Fort Road (82 m), Shahpur Jat (209 m), Shahpur Jat (246 m), Panchsheel Club (462 m), Kamla Nehru College (533 m)"
Jija Bai Udyogic Sansthan,28.555283,77.214017,14,14,0.0010095911155981827,0.0014714354162379609,0.00017504636538565347,"Jija Bai Udyogic Sansthan (34 m), Kamla Nehru College (172 m), Kalma Nehru College (214 m), Kamla Nehru College (223 m), K N College (316 m)"
Lodhi Garden / Mousam Bhawan,28.590114,77.220675,27,27,0.002271580010095911,0.0008566007759505137,0.00033700494978850133,"Lodhi Garden (8 m), Lodhi Garden / Mousam Bhawan (36 m), Lodhi Road Crossing (133 m), Lodhi Road Crossing (292 m), Lodhi Road Crossing (311 m)"
Claridges Hotel,28.602055,77.217749,37,37,0.0020191822311963654,0.002303812109957325,0.0004580988755023187,"Claridges Hotel (12 m), Claridges Hotel (46 m), J and K House (440 m), Prithviraj Road Crossing (499 m), Prithvi Raj Road Crossing (523 m)"
National Museum,28.611677,77.218376,14,14,0.000757193336698637,9.508326927252909e-05,0.00011932202563662913,"National Muesum (61 m), Nirman Bhawan (177 m), Nirman Bhawan (202 m), National Archives (333 m), Vigyan Bhawan (359 m)"
National Archives,28.614678,77.218542,28,28,0.0020191822311963654,0.0017907601293720176,0.0003492140395981761,"National Archives (100 m), Eastern Court (233 m), National Museum (333 m), Windsor Place (340 m), Windsor Place (375 m)"
Windsor Place,28.617737,77.218752,50,50,0.003028773346794548,0.0008477193116494362,0.0004885222938428117,"Windsor Place (37 m), Windsor Place (37 m), Eastern Court (108 m), Le Meridian Hotel / Rajendra Prasad Road (204 m), Le Meridian Hotel (210 m)"
Western Court,28.623775,77.219113,14,14,0.0012619888944977284,0.0006506427112231162,0.00019907279626304894,"Western Court (15 m), Eastern Court (173 m), Tolstoy Marg (301 m), KEND. TERMINAL (281 m), Tolstoy Marg (318 m)"
Indian Oil Bhawan,28.62853,77.219448,11,11,0.000757193336698637,0.00036438119197550683,0.0001428683851432661,"Janpath Market (53 m), Super Bazar Conn. Place (158 m), Super Bazar Conn. Place (234 m), Tolstoy Marg (248 m), Kailash Bhawan (242 m)"
Shaheed Bhagat Singh Marg,28.633293,77.212365,66,66,0.001514386673397274,0.0002676391661813652,0.00018257678504681775,"Shaheed Bhagat Singh Marg (295 m), Shaheed Bhagat Singh Marg (301 m), Shivaji Stadium Terminal (302 m), Shivaji Stadium Terminal (313 m), Shivaji Stadium Terminal (323 m)"
Meghdoot Bhawan,28.643667,77.201033,95,95,0.0017667844522968198,0.00047831917840552115,0.00027114212262626254,"Meghdoot Bhawan (37 m), Videocon Tower (256 m), Panchkuian Road Banwai Lal Hospital (379 m), Karol Bagh Gurgaon Stand (393 m), Videocon Tower (412 m)"
Pusa Road Petrol Pump Sadhu Vaswani Marg,28.644583,77.192833,103,103,0.0012619888944977284,0.0020050134196985736,0.0002511946151144517,"Pusa Road Petrol Pump Sadhu Vaswani Marg (60 m), Sadhu Vaswani Marg (88 m), Old Rajendra Nagar Market (378 m), Old Rajendra Nagar Market (389 m), Karol Bagh Metro Station (377 m)"
Karol Bagh Metro Station,28.643911,77.188747,109,109,0.003028773346794548,0.01688889034213965,0.0009675390492363268,"Karol Bagh Metro Station (40 m), Janki Devi College (273 m), Janki Devi College (287 m), Pusa Road Petrol Pump Sadhu Vaswani Marg (406 m), Pusa Road Petrol Pump Sadhu Vaswani Marg (465 m)"
East Patel Nagar,28.6404,77.1744,189,189,0.0035335689045936395,0.005110555530693514,0.0004821276844951175,"East Patel Nagar (20 m), Rajender Nagar (161 m), Fire Station Shankar Road (168 m), Fire Station Shankar Road (174 m), Rajender Nagar (181 m)"
NPL Colony,28.63725,77.17465,24,24,0.0010095911155981827,0.00256497942524343,0.0002327666595823546,"N.P.L Colony (76 m), R Block Rajendra Nagar (316 m), East Patel Nagar (350 m), East Patel Nagar (352 m), Fire Station Shankar Road (413 m)"
R-Block Rajendra Nagar,28.6328,77.173,23,23,0.0005047955577990914,0.0008818988864748603,0.00011516212093256399,"R Block Rajendra Nagar (211 m), Janak Vihar (242 m), Janak Vihar (250 m), NPL Colony (519 m), N.P.L Colony (582 m)"
IP College,28.68016,77.22345,95,95,0.001514386673397274,0.0007136938495487604,0.0003237756912090462,"IP College (4 m), IP College (71 m), IP College (79 m), IP College (GT Road) (206 m), Civil Lines Metro Station (203 m)"
Azadpur Terminal,28.707663,77.178197,246,246,0.005300353356890459,0.008256601546275312,0.0009428565513059848,"Azadpur Terminal (9 m), Azad Pur Terminal (11 m), Azadpur Terminal (42 m), Azadpur Terminal (80 m), Azadpur Terminal (136 m)"
Dariyapur Gaon,28.812601,77.009095,39,39,0.0035335689045936395,0.020585759670244213,0.0007246278284227951,"Dariyapur Gaon (21 m), Bajit Pur Crossing (202 m), Bajit Pur Crossing (214 m), Darya Pur Village (254 m), Harewali Xing (303 m)"
Harewali Crossing,28.818453,77.002857,33,33,0.002271580010095911,0.004820862393688208,0.0005186954967959753,"Harewali Crossing (20 m), Auchandi Sarvodaya School (502 m), Auchandi Sarvodaya School (510 m), Harewali Xing (621 m), Auchandi Village (811 m)"
Auchandi Sarvodaya School,28.82006,76.99796,11,11,0.0005047955577990914,0.0,7.392653660501766e-05,"Auchandi Sarvodaya School (22 m), Auchandi Village (302 m), Auchandi Village (330 m), Auchandi Village (336 m), Harewali Crossing (510 m)"
Auchandi Village,28.8213,76.9952,23,23,0.0010095911155981827,0.0015665740360526865,0.00023291250457744834,"Auchandi Village (31 m), Auchandi Village (34 m), Auchandi Sarvodaya School (302 m), Auchandi Sarvodaya School (310 m), Harewali Crossing (811 m)"
Auchandi Border,28.828798,76.988839,28,28,0.001514386673397274,0.0010743540409719019,0.0005345396524419441,"Auchandi Border (28 m), Auchandi Bordr (60 m), Auchandi Border (69 m), Auchandi Border (82 m), Auchandi Village (1005 m)"
Mangeshpur,28.8171,76.9734,2,2,0.0005047955577990914,3.398885257489891e-06,0.00017400899166688995,"Mungesh Pur Village (6 m), Mangeshpur (111 m), Mungeshpur Village (119 m), B R International School (703 m), B.R. International School (718 m)"
Jawahar Navodya School,28.809983,76.968517,29,29,0.0020191822311963654,0.0019615552429265476,0.0003203262246996465,"Jawahar Navodya School (22 m), Qutab Garh (206 m), Katewara Colony (465 m), Katewara Colony (481 m), Katewara School (490 m)"
Katewara Crossing,28.8061001,76.9658501,10,10,0.001514386673397274,0.00029708644787574485,0.00018928401169048206,"Katevara Xing (12 m), Katewara Xing (19 m), Katewra Crossing (20 m), Katewara School (50 m), Katewara School (54 m)"
Katewara Colony,28.805956,76.969867,12,12,0.0010095911155981827,0.00037475951852124076,0.0001363194280047307,"Katewara Colony (19 m), Qutab Garh (345 m), Katewara School (344 m), Katewara School (345 m), Katewra Crossing (373 m)"
Katevara Village,28.8042,76.9754,2,2,0.0005047955577990914,6.372072176206657e-08,0.00011270714405636417,"Katevara Village (10 m), Katewara Village (168 m), Katewara Village (180 m), Katewara Village (180 m), Katewara Colony (574 m)"
Alaknanda Apartment,28.525606,77.253226,6,6,0.0010095911155981827,0.0008900470945296677,0.00020576970616951787,"Alaknanda Apartments (21 m), Narmada Apartments (195 m), Narmada Apartment (224 m), Tara Apartments Terminal (267 m), Tara Apartments Terminal (272 m)"
Narmada Apartment,28.527104,77.251689,3,3,0.0005047955577990914,0.0,0.00011952038632808074,"Narmada Apartments (34 m), Alaknanda Apartment (224 m), Alaknanda Apartments (240 m), Don Bosco School (381 m), DDA Flats Kalkaji (423 m)"
Don Basco School,28.527839,77.247072,6,6,0.0010095911155981827,0.0003141573616930511,0.0002855720475319061,"Don Bosco School (88 m), S Block Greater Kailash- II (234 m), S Block Greater Kailash- II (252 m), Chandan Market Greater Kailash- II (435 m), Chandan Market Greater Kailash- II (454 m)"
S Block Greater Kailash- II,28.52922,77.245027,7,7,0.000757193336698637,0.00011463540549714711,0.00014335023177928117,"S Block Greater Kailash- II (29 m), Don Basco School (252 m), Chandan Market Greater Kailash- II (276 m), Chandan Market Greater Kailash- II (286 m), Don Bosco School (314 m)"
Chandan Market Greater Kailash- II,28.531741,77.245673,7,7,0.0005047955577990914,7.10095955265928e-05,0.00012774150269085282,"Chandan Market Greater Kailash- II (21 m), gr-kailash part-2 (235 m), gr-kailash part-2 (247 m), S Block Greater Kailash- II (286 m), S Block Greater Kailash- II (315 m)"
M Block Greater Kailash- II,28.534662,77.243609,8,8,0.0012619888944977284,0.001037308347778553,0.0003966471238645612,"M Block Greater Kailash- II (28 m), gr-kailash part-2 (277 m), gr-kailash part-2 (281 m), Chandan Market Greater Kailash- II (382 m), Chandan Market Greater Kailash- II (402 m)"
E Block Greater Kailash- II,28.537437,77.240908,4,4,0.0005047955577990914,0.0,0.00011078070096619835,"Savitri Cinema (E Block Gurudwara) (315 m), Greater K Ii E Block (323 m), Savitri Cinema (E Block Gurudwara) (364 m), M Block Greater Kailash- II (381 m), M Block Greater Kailash- II (406 m)"
Savitri Cinema (E Block Gurudwara),28.540617,77.239992,11,11,0.0020191822311963654,0.001997993664361442,0.0003311058457945478,"Greater K Ii E Block (40 m), Savitri Cinema (E Block Gurudwara) (50 m), Savitri Cinema (164 m), Savitri Cinema (194 m), OS Communications (269 m)"
Sadiq Nagar,28.5561230212245,77.2290553098779,28,28,0.0010095911155981827,0.0006313540964643797,0.00022701031550893407,"Sadiq Nagar (37 m), Siri Fort Road (271 m), Siri Fort Road (328 m), Siri Fort Road (381 m), Sadiq Nagar (545 m)"
Golf Club / Sunder Nagar,28.601413,77.23788,32,32,0.0017667844522968198,0.0004030090511012672,0.0003195471470150847,"Golf Club (36 m), Sunder Nagar Market (259 m), Sunder Nagar (262 m), Sunder Nagar (263 m), Sunder Nagar Market (287 m)"
Bapa Nagar,28.6057,77.2351,10,10,0.000757193336698637,0.0015676627408818685,0.00011388513458070876,"Bapa Nagar (74 m), Kaka Nagar (196 m), Jaipur House (396 m), Jaipur House (460 m), High Court (499 m)"
Jaipur House,28.6089,77.2333,10,10,0.0012619888944977284,0.0016400728986338258,0.0002045812576951019,"Jaipur House (67 m), National Gallary of Modern Art (161 m), Art Gallery (162 m), Art Gallery (162 m), Bapa Nagar (324 m)"
Gole Market,28.6347,77.2037,76,76,0.003785966683493185,0.0022614563518179418,0.0005374580895212348,"Gole Market (81 m), gole market sec-4 (sbs marg) (177 m), Gole Market (184 m), Gole Market (192 m), BIRLA MANDIR (210 m)"
Maharani Bagh / Ashram,28.575087,77.262569,59,59,0.002523977788995457,0.005717643706309437,0.00031465810365773273,"Tol Bridge Corner (38 m), Meera Bai Polytechnic (161 m), Maharani Bagh (228 m), Maharani Bagh (265 m), Meera Bai Polytechnic (265 m)"
Lajpat Nagar Ring Road,28.564891,77.242826,84,84,0.003281171125694094,0.010589997159951976,0.00044395763192513134,"Lajpat Nagar (Ring Road) (41 m), Gupta Market (136 m), Lajpat Nagar (Ring Road) (281 m), Gupta Market (280 m), Gupta Market (304 m)"
Qutub Garh Enclave,28.797661,76.960729,19,19,0.0012619888944977284,1.0789637137933897e-06,0.00020215295102568917,"Qutub Garh Enclave (20 m), Qutub Garh Village (T) (372 m), Qutub Garh Village (T) (420 m), Katevara Xing (558 m), Jat Khore (564 m)"
Jat Khor Crossing,28.790469,76.962747,19,19,0.0012619888944977284,0.00019109178544559596,0.0002567130233565427,"JAT KHOR (21 m), Jatt Khor Crossing (36 m), Divya Dham Ashram (249 m), Jat Khore (261 m), Divya Dham Ashram (262 m)"
Divya Dham Ashram,28.788222,76.962731,21,21,0.000757193336698637,3.1860360881033284e-08,9.681306844723744e-05,"Divya Dham Ashram (31 m), Jat Khor Crossing (249 m), JAT KHOR (263 m), Jatt Khor Crossing (275 m), Jat Khore (510 m)"
Punjab Khor Village,28.77775,76.961383,44,44,0.0027763755678950025,0.0012056377953648968,0.0007173780555887874,"Punjab Khor Village (17 m), Punjab Khor Village (487 m), Punjab Khor Village (530 m), Divya Dham Ashram (1154 m), Divya Dham Ashram (1168 m)"
Punjab Khor Village,28.7734,76.9621,44,44,0.0027763755678950025,0.0012056377953648968,0.0007173780555887874,"Punjab Khor Village (44 m), Punjab Khor Village (487 m), Punjab Khor Village (503 m), Balaji Enclave (692 m), Balaji Enclave (697 m)"
Balaji Enclave,28.767583,76.964667,21,21,0.000757193336698637,0.00026805625494897,0.00018283643948479076,"Balaji Enclave (14 m), Punjab Khor Village (651 m), Punjab Khor Village (692 m), Tatesar Gurukul (1006 m), Tatesar Gurukul (1048 m)"
Tatesar Gurukul,28.758517,76.967733,36,36,0.000757193336698637,0.00026805625494897,0.000181777971569884,"Tatesar Gurukul (45 m), Tatesar Village (302 m), Tatesar Village (326 m), Jonti Village (731 m), Jonti Village (749 m)"
Tatesar Village,28.755728,76.968795,44,44,0.0010095911155981827,0.0009115588212197925,0.00017740252198327356,"Tatesar Village (35 m), Tatesar Gurukul (326 m), Tatesar Gurukul (370 m), Jonti Village (429 m), Jonti Village (453 m)"
Jonti Village,28.75315,76.9724,54,54,0.0020191822311963654,0.0020474264205762073,0.0006156725763692554,"Jounti (25 m), Jonti Village (32 m), Tatesar Village (453 m), Tatesar Village (488 m), Jonti Village (558 m)"
Jonti Crossing,28.745983,76.97845,48,48,0.0010095911155981827,2.8116437259349076e-05,0.000228499712330401,"Jounti Border (0 m), Jonti Crossing (29 m), Jonti Crossing (39 m), Jonti Crossing (44 m), Jouti X-lng (270 m)"
Vriddha Ashram,28.744583,76.98095,29,29,0.000757193336698637,3.1860360881033284e-08,0.00010931281914437665,"Vriddha Ashram (13 m), Jonti Crossing (289 m), Jounti Border (290 m), Jonti Crossing (308 m), Jonti Crossing (318 m)"
Sant Vivekanand School,28.7423,76.986717,56,56,0.0020191822311963654,0.002241550617443337,0.0005314204183259459,"Sant Vivekanand School (22 m), Vriddha Ashram (615 m), Vriddha Ashram (618 m), Jayanti X-lng (789 m), Rajendra Lakra Public School (773 m)"
Rajendra Lakra Public School,28.740383,76.994583,29,29,0.000757193336698637,1.089017478114557e-06,0.0001350631126941021,"Rajendra Lakra Public School (27 m), Ladpur Village (299 m), Ladpur Village (303 m), Ladpur School (390 m), Ladpur School (406 m)"
Ladpur Village,28.739603,76.997508,54,54,0.0012619888944977284,0.005040486167962897,0.0002875729224573451,"Ladpur Village (13 m), Ladpur School (92 m), Ladpur School (110 m), Rajendra Lakra Public School (299 m), Rajendra Lakra Public School (323 m)"
Nirmal Hospital,28.73865,77.004467,56,56,0.0012619888944977284,0.006318942106977148,0.00016787524621282788,"Nirmal Hospital (25 m), Kanjhawla Chowk (253 m), Kanjhawla Chowk (310 m), Kanjhawala Chowk (333 m), Kanjhawala Chowk (364 m)"
Kanjhawala Chowk,28.73747,77.00814,34,34,0.002271580010095911,0.01537300906681553,0.0003238384920979103,"Kanjhawala Chowk (20 m), Kanjhawala Chowk (50 m), Kanjhawla Chowk (83 m), Kanjhawala School (118 m), Kanjhawla Chowk (129 m)"
