stop_name,stop_lat,stop_lon,Routes Passing,Trips Passing,Degree,Betweenness,Score,Nearby Stops,Nearest Metro,Metro Line,Metro Distance (m),Walking Time (min)
Azadpur,28.7096,77.1758,6,6,0.0015143866733972,2.9482086654738693e-05,0.0002338726467283,"Kewal Park (46 m), Kewal Park (49 m), Azadpur (113 m), Azadpur Terminal (240 m), Azadpur Terminal (302 m)",Azadpur,Yellow Line,216.78,2.6
Shalimar Bagh (Ring Road),28.703538,77.169078,28,28,0.0025239777889954,0.0002493830183497,0.0003469930995304,"Shalimar Bagh Crossing (20 m), Shalimar Bagh (26 m), Shalimar Crossing Ring Road (49 m), SHALIMAR BAGH CROSSING (72 m), Shalimar Bagh A Block (144 m)",Azadpur,Yellow Line,779.73,9.36
Guru Govind Singh College,28.6979,77.151475,31,31,0.0012619888944977,0.0003821579730688,0.00019560280988,"Guru Govind Singh College (32 m), TV Tower (Power House) (202 m), TV Tower (Power House) (243 m), Pitam Pura DD Office (372 m), Netaji Subhash Palace (Wazirpur Depot) Road No 41 (418 m)",Netaji Subhash Place,Red Line,234.37,2.81
TV Tower (Power House),28.699707,77.151202,32,32,0.0020191822311963,0.0012040822629876,0.0004401566366049,"TV Tower (Power House) (59 m), Guru Govind Singh College (182 m), Guru Govind Singh College (202 m), Pitam Pura DD Office (303 m), Pitampura ND Block (508 m)",Netaji Subhash Place,Red Line,428.81,5.15
DAV School,28.699912,77.14428,31,31,0.0020191822311963,0.0020097544200812,0.0003474043189275,"DAV Stop (26 m), DAV School (40 m), DAV School (72 m), ND- Block Pitam Pura (117 m), ND Block Pitampura (135 m)",Kohat Enclave,Red Line,420.23,5.04
Pittampura AP-Block,28.703277,77.139304,32,32,0.0012619888944977,0.00167844719535,0.0002186672790243,"Pittampura AP-Block (21 m), Pitampura CD Block (Aggrasen Model School) (301 m), Pitampura CD-Block (308 m), Pitam Pura KD Block (366 m), Pitam Pura KD Block (384 m)",Kohat Enclave,Red Line,592.68,7.11
Pitampura CD-Block,28.705955,77.138462,16,16,0.0015143866733972,0.0010089818366335,0.0002152420264129,"Pitampura CD Block (Aggrasen Model School) (11 m), Ptampura Power House (240 m), Pitampura RU-Block (287 m), Pittampura AP-Block (303 m), Pittampura AP-Block (308 m)",Pitam Pura,Red Line,676.17,8.11
Nav Durga Mandir,28.705071,77.121747,7,7,0.0015143866733972,0.0029458257984569,0.0001999758535931,"Nav Durga Mandir (10 m), Nav Durga Mandir (14 m), Nav Durga Mandir (18 m), Hanuman Mandir (258 m), hanuman mandir sec 8 (271 m)",Rohini East,Red Line,503.79,6.05
Hanuman Mandir,28.702968,77.119868,4,4,0.0010095911155981,0.0053523845740115,0.0001365246834731,"Hanuman Mandir Sec-8 (26 m), hanuman mandir sec 8 (27 m), Hanuman Mandir (39 m), ROHINI SECTOR 7/8 Xing (263 m), Rohini Sec-7 (271 m)",Rohini East,Red Line,791.19,9.49
Rohini  Sec-1 Avantika,28.703709900812,77.1004680388737,1,1,0.0002523977788995,0.0,6.724593705846078e-05,"Avantika Sec 1 (8 m), Avantika Sec 1 (25 m), Rohini Sector-1 Avantika (135 m), Rohini Sec 2 (235 m), Rohini Sec-3/4 Xing (350 m)",Rithala,Red Line,2005.14,24.06
Jai Mata Market Tri Nagar Terminal,28.681367,77.155417,13,13,0.0007571933366986,7.173370664247284e-07,0.0001194572737624,"Jai Mata Market Tri Nagar Terminal (14 m), Tri Ngr Jai Mata Mkt Terminal (27 m), Jai Mata Market Tri Nagar Terminal (29 m), A-1 Keshav Puram (214 m), A1 Keshav Puram (230 m)",Shakurpur,Pink Line,748.3,8.98
A1 Keshav Puram,28.683217,77.15435,8,8,0.0010095911155981,0.0007595462378024,0.0002331835862638,"A-1 Keshav Puram (18 m), A-1 Keshav Puram (26 m), Jai Mata Market Tri Nagar Terminal (222 m), Jai Mata Market Tri Nagar Terminal (230 m), Tri Ngr Jai Mata Mkt Terminal (239 m)",Shakurpur,Pink Line,542.7,6.51
C2 Keshav Puram,28.6868,77.153933,9,9,0.0007571933366986,0.0003039948083845,0.0001894682060254,"C-2 Keshav Puram (76 m), A 1 Keshav Puram (85 m), power house lawrance road (254 m), Telephone Exchange (285 m), Telephone Exchange (288 m)",Shakurpur,Pink Line,437.79,5.25
C4 Keshav Puram,28.6904,77.154983,9,9,0.0007571933366986,0.0001552651192217,0.0002153345332024,"C-4 Keshav Puram (43 m), Wazirpur Depot (205 m), Netaji Subhas Place/Wazirpur Depot (204 m), Wazirpur Depot (210 m), C-2 Keshav Puram (336 m)",Netaji Subhash Place,Red Line,666.91,8.0
C8 Keshav Puram,28.689217,77.159333,8,8,0.0007571933366986,1.9951629378508942e-06,0.0001513606843237,"C-8 Keshav Puram (21 m), B-4 Keshav Puram (339 m), B4 Keshav Puram (360 m), C-4 Keshav Puram (408 m), C4 Keshav Puram (445 m)",Keshav Puram,Red Line,231.94,2.78
B4 Keshav Puram,28.68755,77.1625,9,9,0.0010095911155981,0.0006722875375009,0.0002606328181383,"B-4 Keshav Puram (23 m), B3 Keshav Puram (165 m), B3 Keshav Puram (224 m), B-3 Keshav Puram (240 m), C-8 Keshav Puram (339 m)",Keshav Puram,Red Line,172.17,2.07
B3 Keshav Puram,28.685683,77.163383,27,27,0.002776375567895,0.0055869128538362,0.0005064668418717,"B-3 Keshav Puram (33 m), B3 Keshav Puram (66 m), B4 Keshav Puram (224 m), B-4 Keshav Puram (237 m), Wazir Pur JJ Colony Xing (254 m)",Keshav Puram,Red Line,395.99,4.75
Kanhaiya Nagar,28.6812,77.165533,26,26,0.0015143866733972,0.0097661504198567,0.0001946279342212,"Kanhaiya Nagar (31 m), Shanti Nagar / Tri Nagar (259 m), JJ Colony Wazir Pur (259 m), Tr Nagar/Wazirpur JJ Colony (273 m), Shanti Nagar / Tri Nagar (285 m)",Kanhaiya Nagar,Red Line,142.81,1.71
Shanti Nagar / Tri Nagar,28.679033,77.166517,14,14,0.0007571933366986,6.4418530895587085e-06,0.0001230822861872,"JJ Colony Wazir Pur (0 m), Tr Nagar/Wazirpur JJ Colony (15 m), Shastri Nagar/Tri Nagar (27 m), Shanti Nagar / Tri Nagar (36 m), Kanhaiya Nagar (236 m)",Kanhaiya Nagar,Red Line,199.41,2.39
Inderlok Metro Station,28.673217,77.169483,63,63,0.002776375567895,0.001846425472811,0.0004185175123373,"Inderlok Metro Station (67 m), Inderlok Metro Station (94 m), Inderlok Metro Station (256 m), Inderlok (301 m), Inderlok (382 m)",Kanhaiya Nagar,Red Line,883.92,10.61
Shastri Nagar Shiv Mandir,28.6717,77.1732,58,58,0.0007571933366986,0.0004119034015736,0.0001129823414491,"Shastri Nagar Shiv Nagar (19 m), Shastri Nagar Shiv Mandir (22 m), Shastri Nagar E Block (286 m), Shastri Nagar E Block (305 m), Inderlok Metro Station (370 m)",Shastri Nagar,Red Line,881.14,10.57
Shastri Nagar E Block,28.671267,77.176283,60,60,0.0007571933366986,0.0002512967785171,0.0001191551716325,"Shastri Nagar E Block (29 m), Shastri Nagar Shiv Mandir (305 m), Shastri Nagar Shiv Nagar (318 m), Shastri Nagar Shiv Mandir (323 m), Shastri Nagar Metro Station (488 m)",Shastri Nagar,Red Line,576.85,6.92
Shastri Nagar Metro Station,28.670231,77.181136,60,60,0.0017667844522968,0.0021227611766004,0.0003999638872218,"Shastri Nagar Metro Station (32 m), Subhadra Colony (304 m), Subhadra Colony (317 m), Sarai Rohilla Flyover (355 m), Sarai Rohilla Flyover (363 m)",Shastri Nagar,Red Line,89.08,1.07
Sarai Rohilla Flyover,28.667133,77.182067,42,42,0.0020191822311963,0.0003625405131889,0.000299754794168,"Sarai Rohilla Flyover (23 m), Shastri Nagar Metro Station (325 m), Shastri Nagar Metro Station (355 m), Sarai Rohilla Railway Station (493 m), Subhadra Colony (488 m)",Shastri Nagar,Red Line,315.03,3.78
Turkman Gate / GB Pant Hospital,28.641834,77.233136,71,71,0.000504795557799,0.0,6.869914900902116e-05,"Turkman Gate / G B Pant Hosipatal (22 m), Delite Cinema (197 m), Delite Cinema (214 m), LNJP Hospital (253 m), LNJP Hospital (303 m)",Delhi Gate,Violet Line,802.44,9.63
Delhi Gate,28.64073,77.238584,140,140,0.0050479555779909,0.0064821425373154,0.000609610213578,"Delhi Gate (JLN Marg) (93 m), Delhi Gate (JLN Marg) (94 m), Delhi Gate (JLN Marg) (99 m), Delhi Gate (199 m), Golcha Cinema (221 m)",Delhi Gate,Violet Line,273.53,3.28
Delhi Secretariat,28.6283,77.2514,183,183,0.0042907622412922,0.0090775222506719,0.0008537988415108,"Delhi Secretariat (101 m), Delhi Sectt (317 m), ITO Ring Road (376 m), ITO Ring Road (508 m), IP Power House (ITO Ring Road) (592 m)",Indraprastha,Blue Line,872.13,10.47
Rainy Well,28.628317,77.26065,160,160,0.0020191822311963,0.0007028065433907,0.0005390544831629,"Rainy Well (42 m), Delhi Secretariat (813 m), Delhi Sectt (894 m), Delhi Secretariat (905 m), Lalita Park (1060 m)",Yamuna Bank,Blue Line,904.33,10.85
Radhu Palace,28.6395,77.2837,14,14,0.0015143866733972,0.001143678403335,0.0002236859046495,"Radhu Palace (22 m), East Guru Angad Nagar (206 m), East Guru Angad Nagar (208 m), Guru Angad Nagar (265 m), East Guru Angad Nagar (281 m)",Nirman Vihar,Blue Line branch,451.73,5.42
Guru Angad Nagar,28.6416,77.2824,2,2,0.000504795557799,1.12040429785765e-05,0.0001347984048144,"East Guru Angad Nagar (24 m), East Guru Angad Nagar (60 m), East Guru Angad Nagar (61 m), Radhu Palace (246 m), Radhu Palace (265 m)",Nirman Vihar,Blue Line branch,711.87,8.54
Khureji Khas,28.64655,77.279067,12,12,0.0015143866733972,0.0014894116425269,0.0004400007509358,"Khureji Khas (5 m), Khureji (39 m), Rashid Market (305 m), Rashid Market (315 m), Rashid Market (342 m)",Nirman Vihar,Blue Line branch,1347.58,16.17
Rashid Market,28.6493,77.2789,14,14,0.0012619888944977,0.0006720536874805,0.0002901858125471,"Rashid Market (10 m), Rashid Market (37 m), Shivpuri Colony (214 m), Shivpuri Colony (295 m), Khureji Khas (305 m)",Krishna Nagar,Pink Line,1454.08,17.45
Shivpuri Colony,28.651139,77.278247,13,13,0.0007571933366986,0.000275536683534,0.0001826503037713,"Shivpuri Colony (82 m), Shivpuri (97 m), Rashid Market (178 m), Rashid Market (204 m), Rashid Market (214 m)",Krishna Nagar,Pink Line,1383.72,16.61
Pandit Park Geeta Colony,28.654883,77.276617,13,13,0.0012619888944977,0.0009542681513696,0.0002579232723887,"Pandit Park Geeta Colony (14 m), Pandit Park (35 m), Geeta Colony (Block -6) Ramleela Graund (166 m), Ramleela Ground Geeta Colony (177 m), Ramleela Ground Geeta Colony (179 m)",East Azad Nagar,Pink Line,1354.83,16.26
Ramleela Ground Geeta Colony,28.654483,77.274867,8,8,0.0007571933366986,1.5109143214625042e-05,0.0001344897652169,"Ramleela Ground Geeta Colony (11 m), Geeta Colony (Block -6) Ramleela Graund (12 m), Geeta Colony (Block -6) Ramleela Graund (17 m), Geeta Colony (114 m), Geeta Colony (143 m)",East Azad Nagar,Pink Line,1496.54,17.96
Geeta Colony,28.6551,77.273567,43,43,0.0035335689045936,0.0071142750781919,0.0007248383402286,"Geeta Colony (5 m), Geeta Colony (32 m), Geeta Colony (Block -6) Ramleela Graund (130 m), Ramleela Ground Geeta Colony (136 m), Ramleela Ground Geeta Colony (144 m)",East Azad Nagar,Pink Line,1534.42,18.41
Jheel Terminal,28.658591,77.272188,26,26,0.0015143866733972,0.0008043296629405,0.0002817938294654,"Jheel Terminal (10 m), Jheel Terminal (48 m), Jheel Terminal (117 m), Jheel (213 m), Geeta Colony (407 m)",Seelampur,Red Line,1354.17,16.25
Maa Anand Mayee Marg,28.5061,77.27835,9,9,0.0007571933366986,4.300856729281519e-05,0.0001023318410854,"okhla xing (136 m), okhla crossing (137 m), Okhla More (143 m), Okhla more (162 m), Prem Nagar (210 m)",Mohan Estate,Violet Line,2181.91,26.18
Crown Plaza,28.52945,77.271033,8,8,0.0012619888944977,0.0013850563613917,0.0002271847714727,"CRPF Camp Okhla Phase 1 (101 m), CRPF Camp Okhla Phase 1 (119 m), Crown Plaza Okhla (137 m), CRPF Camp / Crown Plaza (217 m), CRPF Camp / Crown Plaza (220 m)",Harkesh Nagar Okhla,Violet Line,1579.01,18.95
Fateh Nagar,28.6312,77.09885,48,48,0.0012619888944977,0.0028033264411785,0.0001932715163168,"Fateh Nagar (29 m), G Block Hari Nagar (380 m), Tilak Nagar Jail Road (381 m), G Block Hari Nagar (383 m), Tilak Nagar Jail Road (545 m)",Tilak Nagar,Blue Line,635.86,7.63
G Block Hari Nagar,28.628,77.100233,48,48,0.0007571933366986,0.0024078557260585,0.0001515409504967,"G Block Hari Nagar (19 m), Hari Nagar Depot (299 m), Hari Nagar Depot (371 m), Hari Nagar Depot (365 m), Fateh Nagar (380 m)",Tilak Nagar,Blue Line,1015.42,12.19
Hari Nagar Depot,28.623954833157,77.1020124335917,67,67,0.0020191822311963,0.0025297553638347,0.0004035452491832,"Hari Nagar Depot (31 m), Hari Nagar Depot 3 (80 m), Nari Niketan (90 m), Hari Nagar Depot (115 m), Hari Nagar Depot (131 m)",Tilak Nagar,Blue Line,1496.33,17.96
Tihar Jail,28.6192,77.1046,24,24,0.0020191822311963,0.0017927391252391,0.0004473581997923,"Tihar Jail (18 m), ITI Jail Road (239 m), ITI Jail Road (267 m), Nari Niketan (499 m), Hari Nagar Depot 3 (514 m)",Mohan Nagar,Red Line,1434.93,17.22
R K Puram Sec 8 / 9,28.571876,77.169893,13,13,0.0022715800100959,0.0008171612583362,0.0003270739852131,"R K Puram Sec 8 / 9 (13 m), RK Puram Sec 8 (66 m), RK Puram Sec-9 (101 m), RK Puram Sec-7 (104 m), RK Puram Sec-7 (154 m)",Sir Vishweshwaraiah Moti Bagh,Pink Line,933.6,11.2
Ber Sarai,28.549483,77.180617,38,38,0.0030287733467945,0.0073491371778148,0.0005002732934058,"Ber Sarai (9 m), Ber Sarai (17 m), Ber Sarai (19 m), JNU (29 m), JNU X-ing (141 m)",R.K.Puram,Magenta Line,454.0,5.45
Pt. Pant Marg,28.6237,77.2065,3,3,0.0007571933366986,0.0,8.436972605980653e-05,"NDPO (22 m), NDPO (197 m), NDPO (210 m), Kendriya Terminal (Pt. Pant Marg) (240 m), Kendriya Terminal (Pt. Pant Marg) (255 m)",Patel Chowk,Yellow Line,740.93,8.89
Ridge Road,28.6322,77.1899,17,17,0.0020191822311963,0.0067935918342447,0.0005535256028815,"Upper Ridge Road (13 m), Upper Ridge Road (36 m), Ridge Road (103 m), Ridge Road (125 m), CPRTI/ Delhi Jal Board (601 m)",Karol Bagh,Blue Line,1330.59,15.97
Shadipur Depot,28.653117,77.1555,133,133,0.0017667844522968,0.001974266086453,0.0004357962095671,"Shadipur Depot (57 m), Shadipur Colony (178 m), Shadipur Colony (185 m), Shadipur DTC Colony Metro Station (354 m), Shadipur DTC Colony Metro Station (362 m)",Shadipur,Blue Line,318.72,3.82
Moti Nagar Industrial Area,28.657317,77.1485,135,135,0.002776375567895,0.0025444450584706,0.0005086266165151,"Moti Nagar Industrial Area (44 m), Moti Nagar Ind Area (Kirti Nagar Road) (133 m), Moti Nagar Industrial Area (248 m), Moti Nagar Ind. Area//Kirti Nagar (287 m), ESI Dispensary (354 m)",Moti Nagar,Blue Line,596.54,7.16
New Moti Nagar B Block,28.6635,77.1406,104,104,0.0007571933366986,0.004527596708116,0.000133789793563,"New Moti Nagar B Block (18 m), Moti Nagar B Block (91 m), Moti Nagar B Block (116 m), Karam Pura (236 m), Karampura Terminal (327 m)",Moti Nagar,Blue Line,650.25,7.8
Paschim Vihar Market,28.678694,77.100509,96,96,0.0015143866733972,8.439110764084926e-05,0.0002703901845509,"Paschim Vihar (Super Market) (24 m), Paschim Vihar Super Bazar (West Metro Station) (31 m), pachim vihar (188 m), Peera Garhi Chowk (352 m), Peera Garhi Chowk (374 m)",Paschim Vihar West,Green Line,167.83,2.01
Peera Garhi Metro Station,28.679663,77.091766,164,164,0.0030287733467945,0.0095022436085276,0.0004272942506464,"Peera Garhi Metro Station (42 m), Mian Wali Nagar (57 m), Peera Garhi (61 m), Mian Wali Nagar (73 m), Udyog Nagar (224 m)",Peera Garhi,Green Line,90.69,1.09
Inder Enclave,28.680544,77.084075,179,179,0.002776375567895,0.011194103512828,0.000407154957661,"Inder Enclave (3 m), Inder Enclave (45 m), Inder Enclave (59 m), Nangloi JJ cly No 4 (230 m), Nangloi JJ cly No 4 (252 m)",Udyog Nagar,Green Line,321.31,3.86
Jwala Puri / Nangloi Depot,28.681143,77.078896,83,83,0.0020191822311963,0.0036614884601369,0.0003090901081553,"Jwala Puri / Nangloi Depot (7 m), Jwala Puri Nangloi Depot (36 m), Nangloi Bus Stand (45 m), Nangloi JJ cly No 4 (258 m), Nangloi JJ cly No 4 (283 m)",Udyog Nagar,Green Line,190.95,2.29
Nangloi JJ Colony-III,28.6816,77.0742,56,56,0.0037859666834931,0.0017256243434283,0.0003070131346259,"Nangloi JJ Colony-III (36 m), Savda Jj Colony (109 m), Surajmal Stadium (128 m), Maha Raja Surajmal Stadium (136 m), Nangloi JJ Colony (144 m)",Udyog Nagar,Green Line,652.2,7.83
Nangloi JJ Colony,28.6819,77.0719,9,9,0.0020191822311963,0.0001481599309569,0.000181561111654,"Nangloi JJ Colony (89 m), Surajmal Stadium (99 m), Maha Raja Surajmal Stadium (103 m), Savda Jj Colony (119 m), Nangloi JJ Colony-III (227 m)",Nangloi,Green Line,702.77,8.43
Nangloi JJ Colony-II,28.6822,77.0585,3,3,0.0012619888944977,9.647060206217128e-05,0.0001556228727844,"Nangloi JJ Colony Lokesh Cinema (31 m), Nangloi JJ Colony Lokesh Cinema (37 m), NANGLOI JJ COLONY-2 (42 m), Nangloi JJ Colony Lokesh Cinema (88 m), Nangloi JJ Colony Lokesh Cinema (90 m)",Nangloi Railway station,Green Line,220.27,2.64
Qamruddin Nagar,28.6735,77.0602,12,12,0.0020191822311963,0.0004128699379812,0.0002589721851525,"Aman Puri (64 m), Aman Puri (60 m), Aman Puri (70 m), Aman Puri (90 m), Ram Nagar C Bq (117 m)",Nangloi Railway station,Green Line,1038.87,12.47
Rajdhani Park,28.682077,77.048164,125,125,0.0012619888944977,0.0008869682055238,0.0001954877054119,"Rajdhani Park (58 m), Rajdhani Park (58 m), Rajdhani Park (64 m), Qamruddin Nagar Terminal (562 m), Qamruddin Nagar Terminal (574 m)",Rajdhani Park,Green Line,413.27,4.96
Swarn Park,28.682159,77.041037,125,125,0.0012619888944977,0.0024558638511408,0.000197866374046,"Swarn Park (25 m), Swarn Park (30 m), Swarn Park (35 m), Mundka Village Crossing (485 m), Mundka Village Xing (519 m)",Rajdhani Park,Green Line,284.57,3.41
Mundka Village Crossing,28.682199,77.036078,116,116,0.0020191822311963,0.0009520162471712,0.0002752361097506,"Mundka Village Xing (47 m), Mundka Village Crossing (113 m), Mundka Village (272 m), Swarn Park (460 m), Swarn Park (462 m)",Mundka,Green Line,538.56,6.46
Mundka Railway Xing,28.6894,77.0276,2,2,0.0007571933366986,0.0001521377435421,0.0001688103846631,"Mundka Railway Xing (50 m), Mundka Railway Station (162 m), Mundka Railway Station (225 m), mundka metro station (202 m), Friends Enclave Mundka (340 m)",Mundka,Green Line,824.94,9.9
Rani Khera Village,28.704236,77.027661,18,18,0.0020191822311963,0.0026499569317907,0.000417285922852,"Rani Khera Village (76 m), Rani Khera School / Bhagya Vihar (538 m), Rani Khera School / Bhagya Vihar (555 m), Rani Khera Depot Crossing (689 m), Rani Khera Depot Crossing (714 m)",Mundka,Green Line,2433.03,29.2
Mubarakpur Xing,28.7125,77.0283,3,3,0.0007571933366986,2.331532671551806e-05,0.0001252814911431,"Mubarak Pur Crossing (27 m), Mubarak Pur Crossing (58 m), Meer Vihar (162 m), Rani Khera School / Bhagya Vihar (366 m), Rani Khera School / Bhagya Vihar (380 m)",Mundka,Green Line,3339.63,40.08
Mubarakpur Dabas,28.7112,77.0382,13,13,0.0010095911155981,7.289932310388532e-05,0.0001820199118088,"Mubarakpur Dabas (29 m), Mubarakpur Dabas (33 m), Mubarakpur School (408 m), Mubarakpur School (427 m), Mubarakpur Xing (978 m)",Rajdhani Park,Green Line,3250.89,39.01
R K Puram Sec 1/4,28.5630859704902,77.1799841022892,35,35,0.002776375567895,0.0013071207451967,0.0004427574954908,"RK Puram Sec 1-4 (3 m), RK Puram Sec-1 (127 m), RK Puram Sec-1 (144 m), RK Puram Sec 1 (141 m), RK Puram Sec 1 (148 m)",Bhikaji Cama Place,Pink Line,870.71,10.45
R K Puram Sec-3,28.558755,77.182223,49,49,0.0037859666834931,0.0048052730368761,0.0006450852142685,"R K Puram Sec-3 (78 m), R.K. Puram Sec 5 (274 m), R K Puram Sec-3 (319 m), RK Puram Sec 4 (348 m), RK Puram Sec 4 (351 m)",R.K.Puram,Magenta Line,847.68,10.17
RK Puram Sec-3,28.55678,77.184877,14,14,0.0017667844522968,0.0006018434353756,0.0003012950132574,"Ncc Office (14 m), R K Puram Sec-3 (36 m), RK Puram Sec 3 (166 m), RK Puram Sec 3 (169 m), RK Khanna Tennis Stadium (258 m)",R.K.Puram,Magenta Line,593.61,7.12
RK Khanna Tennis Stadium,28.558155,77.187009,18,18,0.0010095911155981,6.214789527290958e-07,0.0001402589822984,"RK Puram Sec 2 (20 m), RK Khanna Tennis Stadium (39 m), Ch Harsukh Marg (87 m), RK Puram Sec 3 (149 m), RK Puram Sec 3 (192 m)",R.K.Puram,Magenta Line,779.2,9.35
R K Puram Sec-2,28.561602,77.18824,53,53,0.0020191822311963,0.0005349118364291,0.0003306621765696,"Ch Harsukh Marg (10 m), R K Puram Sec-2 (17 m), Green Field S (53 m), Safdarjung Enclave (187 m), Ch Harsukh Marg (315 m)",Bhikaji Cama Place,Pink Line,708.22,8.5
Mohammadpur Village,28.564869,77.188919,66,66,0.0030287733467945,0.0026504255800851,0.0005189879637541,"Mohammadpur Village (1 m), Mohammadpur Village (28 m), Bhikaji Kama Place (149 m), Safdarjung Enclave (182 m), Safdarjung E (181 m)",Bhikaji Cama Place,Pink Line,384.07,4.61
Bhikaji Cama Place,28.567988,77.189402,63,63,0.0017667844522968,0.0012717241054371,0.0001933095170135,"Bhikaji Cama Place (20 m), Netaji Nagar (35 m), Netaji Nagar (37 m), Safdarjung E (168 m), Bhikaji Kama Place (200 m)",Bhikaji Cama Place,Pink Line,233.6,2.8
Sarojini Nagar Depot,28.574858,77.189833,28,28,0.0022715800100959,0.0013226401318049,0.0004931424542029,"Sarojini Nagar Depot (162 m), Sarojini Nagar Depot (179 m), R K Puram More (313 m), M Block Sarojini Nagar (399 m), M Block Sarojini Nagar (401 m)",Sarojini Nagar,Pink Line,547.28,6.57
